,elevation,id,lat,lon
1186,1895.0,1573069771,46.7542313,11.9796626
1187,1895.0,1573069773,46.754591,11.9798291
1188,1895.0,1573069777,46.7553717,11.9800083
1189,1895.0,1573069782,46.7557928,11.9799955
1190,1856.0,1573069787,46.7562577,11.9799955
1191,1856.0,1573069789,46.7566262,11.9801108
1192,1856.0,1573069790,46.7568718,11.9803796
1193,1847.0,1573069799,46.7576622,11.9815549
1194,1817.0,1573069803,46.7592117,11.98362
1195,1817.0,1573069807,46.7604063,11.9844591
1196,1761.0,1573069809,46.7610714,11.9846942
1197,1761.0,1573069811,46.7613608,11.9848064
1198,1761.0,1573069812,46.761782,11.9850951
1199,1761.0,1573069813,46.7620017,11.9853892
1200,1789.0,1573069814,46.7622984,11.986004
1201,1703.0,1573069815,46.762628,11.9865707
1202,1703.0,1573069821,46.7629393,11.9867953
1203,1703.0,1573069824,46.7634557,11.986977
1204,1703.0,1573069827,46.7637633,11.9870198
1205,1703.0,1573069829,46.7640636,11.987255
1206,1671.0,1573069832,46.7643785,11.9877523
1207,1671.0,1573069833,46.7645653,11.9882281
1208,1615.0,1573069834,46.7648473,11.9886772
1209,1615.0,1573069836,46.7652969,11.9892514
1210,1585.0,1573069842,46.7655663,11.98973
1211,1585.0,1573069844,46.7658088,11.9902151
1212,1585.0,1573069846,46.766186,11.9903528
1213,1585.0,1573069849,46.7665363,11.9905101
1214,1524.0,1573069851,46.7667698,11.9907527
1215,1524.0,1573069852,46.7670482,11.9913558
1216,1492.0,1573069856,46.7673401,11.9916967
1217,1492.0,1573069859,46.7677128,11.9919196
1218,1492.0,1573069864,46.7681573,11.9919655
1219,1492.0,1573069867,46.7685794,11.9917885
1220,1490.0,1573069868,46.7689925,11.9915787
1221,1490.0,1573069871,46.7692098,11.9913313
1222,1490.0,1573069874,46.7695501,11.9909607
1223,1490.0,1573069876,46.7696877,11.9908515
1224,1490.0,1573069879,46.7700514,11.99074
1225,1490.0,1573069881,46.7705633,11.990563
1226,1472.0,1573069885,46.7709225,11.9906482
1227,1472.0,1573069888,46.7712144,11.990681
1228,1472.0,1573069892,46.7715421,11.9905499
1229,1472.0,1573069893,46.771834,11.990268
1230,1472.0,1573069894,46.7721977,11.9899337
1231,1472.0,1573069897,46.7727814,11.9895993
1232,1452.0,1573069899,46.7734863,11.9894026
1233,1452.0,1573069903,46.7740386,11.989383
1234,1452.0,1573069905,46.7746133,11.9894289
1235,1433.0,1573069907,46.775188,11.9895731
1236,1433.0,1573069911,46.7756415,11.9895403
1237,1433.0,1573069913,46.7760905,11.9894026
1238,1433.0,1573069915,46.7764541,11.9890486
1239,1433.0,1573069917,46.7768357,11.9888061
1240,1402.0,1573069921,46.7774598,11.9889253
1241,1402.0,1573069926,46.777993,11.9889048
1242,1402.0,1573069929,46.7787365,11.9884746
1243,1338.0,1573069933,46.7795503,11.9880853
1244,1338.0,1573069936,46.7800764,11.9879829
1245,1338.0,1573069939,46.7806095,11.9879829
1246,1338.0,1573069942,46.7812478,11.9877268
1247,1295.0,1573069945,46.7816266,11.9871941
1248,1295.0,1573069948,46.7819002,11.9865386
1249,1295.0,1573069953,46.7820896,11.9857908
1250,1256.0,1573069956,46.7821106,11.9841723
1251,1256.0,1573069959,46.7821527,11.9836602
1252,1256.0,1573069962,46.7822088,11.9849508
1253,1256.0,1573069965,46.7824403,11.9833938
1254,1174.0,1573069974,46.7831066,11.9828202
1255,1126.0,1573069976,46.7834924,11.9820724
1256,1104.0,1573069978,46.7839764,11.9811403
1257,1104.0,1573069979,46.7846147,11.9807715
1258,1036.0,1573069980,46.7854774,11.9804744
1259,1036.0,1573069981,46.7859053,11.9800954
1260,1036.0,1573069982,46.7861929,11.9793886
1261,1026.0,1573069983,46.7864888,11.9786245
1262,1026.0,1573069993,46.7868704,11.9779525
1263,1026.0,1573069994,46.7874035,11.9774936
1264,925.0,1573069995,46.7881099,11.9771544
1265,935.0,1573069997,46.7882053,11.9770165
1266,2143.0,1573078133,46.7423776,11.9668418
1267,2143.0,1573078136,46.7427893,11.9669694
1268,2143.0,1573078137,46.7431827,11.9671003
1269,1045.0,1581240109,46.7630348,11.9266328
1270,1277.0,1592990431,46.7572914,11.9232968
1271,1277.0,1592990432,46.757321,11.9234181
1272,1277.0,1592990433,46.7573435,11.9231467
1273,1277.0,1592990441,46.7573576,11.9234427
1274,1277.0,1592990457,46.7574745,11.9230275
1275,1277.0,1592990459,46.7574787,11.923525
1276,1277.0,1592990466,46.7575393,11.9235825
1277,1277.0,1592990484,46.7576378,11.9230069
1278,1277.0,1592990490,46.7577322,11.9240553
1279,1277.0,1592990492,46.7577392,11.9230419
1280,1277.0,1592990510,46.7578801,11.9231549
1281,1228.0,1592990512,46.7579068,11.9254759
1282,1228.0,1592990515,46.7579111,11.9254286
1283,1228.0,1592990517,46.7579153,11.9255272
1284,1228.0,1592990536,46.7579505,11.9253936
1285,1228.0,1592990537,46.7579885,11.9253957
1286,1277.0,1592990538,46.7580322,11.9243884
1287,1277.0,1592990541,46.7581096,11.9234263
1288,1228.0,1592990543,46.7581955,11.9254985
1289,1277.0,1592990556,46.7582645,11.923488
1290,1272.0,1592990568,46.7584406,11.9234612
1291,1221.0,1592990570,46.7584504,11.925593
1292,1221.0,1592990575,46.7585293,11.9256074
1293,1272.0,1592990580,46.758573,11.9249907
1294,1221.0,1592990586,46.7586448,11.925038
1295,1221.0,1592990587,46.7586515,11.9263724
1296,1221.0,1592990589,46.7587011,11.9255889
1297,1221.0,1592990591,46.7587412,11.9264422
1298,1221.0,1592990605,46.758842,11.9250668
1299,1221.0,1592990609,46.7589293,11.9250524
1300,1221.0,1592990614,46.7589642,11.9264916
1301,1221.0,1592990620,46.7590687,11.9253299
1302,1272.0,1592990633,46.7590983,11.9249825
1303,1272.0,1592990639,46.7592701,11.9229514
1304,1272.0,1592990645,46.7592785,11.9248468
1305,1221.0,1592990647,46.7592909,11.9264131
1306,1272.0,1592990655,46.7593828,11.9247358
1307,1272.0,1592990666,46.7594137,11.9247111
1308,1272.0,1592990672,46.759463,11.9247091
1309,1221.0,1592990673,46.7594641,11.9264247
1310,1272.0,1592990674,46.7594644,11.9248797
1311,1272.0,1592990675,46.7594799,11.9248386
1312,1272.0,1592990676,46.7594813,11.9247337
1313,1272.0,1592990677,46.759487,11.9248057
1314,1327.0,1592990701,46.7595808,11.9226117
1315,1221.0,1592990705,46.7596514,11.92648
1316,1165.0,1592990889,46.7608403,11.9265207
1317,1165.0,1592990903,46.7610415,11.9264015
1318,1114.0,1592990919,46.7613477,11.9285627
1319,1114.0,1592990920,46.7613548,11.9283242
1320,1114.0,1592990925,46.7613661,11.928721
1321,1114.0,1592990927,46.7613773,11.9282359
1322,1114.0,1592990928,46.7613844,11.9288567
1323,1114.0,1592990935,46.7614224,11.9289389
1324,1114.0,1592990936,46.7614266,11.9280488
1325,1114.0,1592990940,46.7614942,11.927837
1326,1114.0,1592990942,46.7615181,11.9289821
1327,1114.0,1592990948,46.7615548,11.9274752
1328,1114.0,1592990949,46.7615576,11.9273272
1329,1114.0,1592990951,46.7615731,11.9271957
1330,1114.0,1592990953,46.7616083,11.9289574
1331,1165.0,1592990955,46.7616421,11.9266242
1332,1114.0,1592990959,46.7617575,11.9288649
1333,1114.0,1592990968,46.7618209,11.9288382
1334,1114.0,1592990973,46.7618871,11.9288032
1335,1165.0,1592990980,46.7619265,11.9253517
1336,1165.0,1592990982,46.7619815,11.9250536
1337,1114.0,1592990984,46.7619927,11.9285997
1338,1220.0,1592990987,46.7620096,11.9248747
1339,1220.0,1592990989,46.7620213,11.9243344
1340,1220.0,1592990992,46.7620552,11.9242879
1341,1220.0,1592990994,46.7621054,11.9242584
1342,1220.0,1592991004,46.762128,11.9242687
1343,1220.0,1592991013,46.7621505,11.9243057
1344,1220.0,1592991015,46.7621526,11.9244229
1345,1114.0,1592991017,46.7621673,11.9279522
1346,1114.0,1592991019,46.7622575,11.9276767
1347,1114.0,1592991020,46.7623927,11.9275677
1348,1064.0,1592991021,46.7625546,11.9275575
1349,1045.0,1592991022,46.7632031,11.9264049
1350,1045.0,1592991024,46.7633658,11.9263544
1351,1045.0,1592991025,46.7634666,11.9258646
1352,1045.0,1592991028,46.7634868,11.9256985
1353,1045.0,1592991031,46.763517,11.9256165
1354,1045.0,1592991034,46.7635574,11.9255681
1355,1045.0,1592991043,46.7636034,11.9255534
1356,1045.0,1592991045,46.7636711,11.925566
1357,1045.0,1592991047,46.763746,11.9255955
1358,1045.0,1592991049,46.7637993,11.9256207
1359,1045.0,1592991051,46.7638814,11.925627
1360,1045.0,1592991053,46.7639289,11.9256018
1361,1045.0,1592991055,46.7639649,11.9255639
1362,1045.0,1592991056,46.7639908,11.925503
1363,1045.0,1592991057,46.7640124,11.9252507
1364,1045.0,1592991059,46.7640153,11.9251182
1365,1045.0,1592991061,46.764024,11.9250215
1366,1093.0,1592991064,46.76407,11.9248512
1367,1093.0,1592991066,46.7641147,11.924805
1368,1093.0,1592991068,46.764155,11.9247987
1369,1093.0,1592991071,46.7644978,11.9247545
1370,1093.0,1592991073,46.7645611,11.9246999
1371,1000.0,1592991074,46.7645971,11.9246221
1372,1000.0,1592991075,46.7646839,11.92412
1373,1000.0,1592991076,46.7647192,11.9239458
1374,1000.0,1592991086,46.7647752,11.923705
1375,1000.0,1592991087,46.7648032,11.9236147
1376,1000.0,1592991090,46.7649622,11.9231912
1377,992.0,1592991092,46.7650742,11.9228643
1378,992.0,1592991095,46.7651728,11.9224494
1379,992.0,1592991097,46.765217,11.9221419
1380,992.0,1592991099,46.7653584,11.9214797
1381,992.0,1592991101,46.7654512,11.9211034
1382,996.0,1592991103,46.7655896,11.9205724
1383,996.0,1592991104,46.765762,11.9200606
1384,996.0,1592991105,46.7658415,11.9199359
1385,996.0,1592991107,46.7659078,11.9198499
1386,996.0,1592991109,46.7659617,11.9197922
1387,996.0,1592991111,46.7662686,11.9195253
1388,996.0,1592991113,46.7664114,11.9194264
1389,996.0,1592991119,46.766663,11.9193407
1390,948.0,1592991120,46.7667944,11.9193296
1391,948.0,1592991121,46.7669208,11.91933
1392,948.0,1592991122,46.7671858,11.9194762
1393,948.0,1592991123,46.7672801,11.9195686
1394,948.0,1592991124,46.7673346,11.9196073
1395,2274.0,1596052253,46.7391913,11.9595736
1396,1870.0,1628030663,46.7490018,11.9526063
1397,996.0,1630645574,46.7659377,11.9198179
1398,948.0,1630645712,46.7674874,11.9196396
1399,948.0,1630645717,46.7675116,11.9196404
1400,1094.0,1633334514,46.7653121,11.941134
1401,1094.0,1633334590,46.7653779,11.9410956
1402,1094.0,1633334685,46.7654647,11.941015
1403,1094.0,1633334770,46.765512,11.9409536
1404,1094.0,1633334835,46.7655567,11.9409075
1405,1094.0,1633334873,46.7655857,11.9413107
1406,1094.0,1633334890,46.7655909,11.9413875
1407,1094.0,1633334895,46.7655936,11.9412377
1408,1094.0,1633334898,46.7655962,11.9408537
1409,1094.0,1633334947,46.765612,11.9411571
1410,1094.0,1633334951,46.7656172,11.9414527
1411,1094.0,1633334982,46.7656435,11.9410918
1412,1094.0,1633334988,46.7656462,11.9408076
1413,1094.0,1633334993,46.7656514,11.9414988
1414,1094.0,1633335032,46.7656804,11.9410342
1415,1094.0,1633335058,46.7656935,11.9407884
1416,1094.0,1633335059,46.7656935,11.9415257
1417,1094.0,1633335081,46.7657172,11.9409612
1418,1094.0,1633335111,46.765733,11.940823
1419,1094.0,1633335116,46.7657409,11.9408883
1420,1094.0,1633335146,46.7657619,11.9415257
1421,1094.0,1633335205,46.7658145,11.9415065
1422,1094.0,1633335264,46.7658566,11.9414835
1423,1094.0,1633335327,46.7659276,11.9414412
1424,1094.0,1633335422,46.765996,11.9414067
1425,1094.0,1633335491,46.766046,11.9413759
1426,1094.0,1633335597,46.7660986,11.9413567
1427,1094.0,1633335717,46.7661985,11.9413107
1428,1094.0,1633335799,46.7662669,11.9413375
1429,1094.0,1633335853,46.7663484,11.9413299
1430,1094.0,1633335932,46.7664168,11.9412915
1431,1094.0,1633336070,46.7665273,11.9411225
1432,1094.0,1633336136,46.7665825,11.9410611
1433,1094.0,1633336196,46.7666299,11.9409958
1434,1026.0,1633336320,46.7667337,11.9409568
1435,1026.0,1633336407,46.7668087,11.9409728
1436,1026.0,1633336518,46.7668535,11.9409382
1437,1026.0,1633336569,46.7668876,11.9408652
1438,1026.0,1633336654,46.7669218,11.9407731
1439,1026.0,1633336710,46.7669613,11.9406694
1440,1026.0,1633336799,46.7669955,11.9405926
1441,1022.0,1633336838,46.7670249,11.9417685
1442,1026.0,1633336844,46.767027,11.9405388
1443,1022.0,1633336847,46.7670302,11.9418884
1444,1026.0,1633336868,46.7670428,11.9410188
1445,1026.0,1633336875,46.7670465,11.9411521
1446,1026.0,1633336884,46.7670506,11.9416284
1447,1026.0,1633336915,46.7670665,11.9409228
1448,1026.0,1633336919,46.7670669,11.9413188
1449,1026.0,1633336936,46.767075,11.9414141
1450,1026.0,1633336938,46.767077,11.9405235
1451,1026.0,1633336956,46.7670902,11.9408614
1452,1026.0,1633337001,46.7671112,11.9407923
1453,1026.0,1633337012,46.7671217,11.9405542
1454,1026.0,1633337024,46.767127,11.9407078
1455,1026.0,1633337028,46.7671375,11.9406003
1456,1026.0,1633337038,46.7671375,11.9406579
1457,1026.0,1633337459,46.7673668,11.9414812
1458,1026.0,1633337538,46.7674364,11.9413332
1459,2018.0,1633373481,46.744146,11.9515558
1460,2018.0,1633373489,46.744261,11.95075
1461,2018.0,1633373513,46.7444336,11.9502379
1462,2013.0,1633373516,46.7445141,11.9496
1463,2013.0,1633373518,46.7445774,11.9488613
1464,2013.0,1633373522,46.7445831,11.9491551
1465,1114.0,1637026219,46.7621533,11.9280291
1466,1811.0,1637992949,46.7502117,11.9832214
1467,1811.0,1638430222,46.7507118,11.9830357
1468,1912.0,1638430343,46.7510196,11.9772138
1469,1912.0,1638430516,46.7515611,11.9775044
1470,1295.0,2630339034,46.7823316,11.9859951
1471,1295.0,2630339035,46.7827552,11.9867964
1472,1275.0,2630339036,46.7829636,11.9879019
1473,1174.0,2630339037,46.7832956,11.9824538
1474,1126.0,2630339038,46.7833734,11.9828408
1475,1167.0,2630339039,46.7835123,11.9854576
1476,1167.0,2630339040,46.7835262,11.9870905
1477,1778.0,3167140789,46.7254819,11.9633482
1478,1778.0,3167140792,46.7255069,11.9631488
1479,2055.0,3167140869,46.7328102,11.965476
1480,1727.0,3168301698,46.7168909,11.9619793
1481,2161.0,3168302130,46.7351947,11.9593464
1482,1408.0,3381706604,46.709135,11.9476464
1483,1507.0,3381706605,46.712374,11.952144
1484,1546.0,3381706606,46.712784,11.9526081
1485,1546.0,3381706607,46.7134835,11.9534611
1486,1833.0,3381706608,46.7257996,11.9667758
1487,2236.0,3381706609,46.7379095,11.955714
1488,2267.0,3381706610,46.7381646,11.9574121
1489,2236.0,3381706611,46.7384198,11.9560716
1490,2267.0,3381706612,46.7385337,11.9566773
1491,2267.0,3381706613,46.738783,11.9574219
1492,2267.0,3381706615,46.7392537,11.9573409
1493,1850.0,3686666555,46.7287994,11.9687429
1494,1748.0,3700603054,46.7242708,11.9637269
1495,2274.0,3993263352,46.7387127,11.959385
1496,1129.0,3993274696,46.7640261,11.9414864
1497,1129.0,3993274697,46.7642716,11.9412147
1498,1129.0,3993274698,46.7645099,11.9412924
1499,1094.0,3993274699,46.7646536,11.9413671
1500,1094.0,3993274700,46.7647525,11.9411792
1501,1094.0,3993281222,46.7650076,11.9412276
1502,1094.0,3993281223,46.7651571,11.9411019
1503,1026.0,3993281227,46.7687063,11.9414247
1504,1748.0,3998725483,46.7229231,11.9634305
1505,976.0,3998725504,46.7689042,11.9409711
1506,976.0,3998725505,46.7691533,11.9404171
1507,976.0,3998725506,46.7694505,11.940009
1508,960.0,3998725507,46.7705902,11.9394195
1509,1850.0,4228102836,46.7287571,11.9682958
1510,2197.0,4230850287,46.73947,11.9636389
1511,2143.0,4254658546,46.743268,11.9674947
1512,992.0,4351692137,46.765425,11.9212097
1513,2274.0,4354198025,46.7392304,11.9594707
1514,953.0,4466565989,46.7726664,11.9398631
1515,1798.0,4560147802,46.7193732,11.9633997
1516,1742.0,4560147809,46.7226131,11.963924
1517,1833.0,4560147810,46.7250924,11.9679421
1518,1680.0,4560147812,46.743257,11.9897484
1519,1719.0,4560147813,46.7426992,11.9889518
1520,1719.0,4560147814,46.7422948,11.987997
1521,1771.0,4560147815,46.7420669,11.9871601
1522,1771.0,4560147816,46.7420596,11.9866237
1523,1771.0,4560147817,46.7420743,11.9861087
1524,1771.0,4560147818,46.7421441,11.9856259
1525,1826.0,4560147819,46.7423316,11.9850197
1526,1826.0,4560147820,46.7425154,11.984317
1527,1826.0,4560147821,46.7425301,11.9836303
1528,1878.0,4560147822,46.7424382,11.9830027
1529,1878.0,4560147823,46.7422434,11.9825467
1530,1878.0,4560147824,46.7420522,11.9820639
1531,1878.0,4560147825,46.7418463,11.981683
1532,1923.0,4560147826,46.7417655,11.981211
1533,1923.0,4560147827,46.7417802,11.9808355
1534,1923.0,4560147828,46.7418022,11.9803795
1535,1923.0,4560147829,46.7419382,11.9795695
1536,1961.0,4560147830,46.7422507,11.9783625
1537,1961.0,4560147831,46.7422912,11.9779387
1538,1961.0,4560147832,46.7422581,11.9774934
1539,2010.0,4560147833,46.7420963,11.976898
1540,2010.0,4560147834,46.7417287,11.9760933
1541,1993.0,4560147835,46.7415817,11.9753852
1542,1657.0,4560148117,46.7335653,11.991058
1543,1705.0,4560148118,46.7338133,11.988984
1544,1705.0,4560148119,46.7338648,11.9875249
1545,1752.0,4560148120,46.7337104,11.9861516
1546,1789.0,4560148121,46.7336883,11.9853899
1547,1789.0,4560148122,46.7336957,11.9841024
1548,1833.0,4560148123,46.7339089,11.9825467
1549,1833.0,4560148124,46.7340339,11.9814202
1550,1854.0,4560148125,46.7343354,11.98024
1551,1882.0,4560148126,46.734806,11.9791457
1552,1882.0,4560148127,46.7350119,11.9785931
1553,1882.0,4560148128,46.7351057,11.9778582
1554,1882.0,4560148129,46.7351388,11.9774264
1555,1907.0,4560148130,46.7351351,11.9768524
1556,1907.0,4560148131,46.7351332,11.9764796
1557,1907.0,4560148132,46.7352013,11.9761362
1558,1945.0,4560148133,46.7355303,11.975463
1559,1983.0,4560148134,46.7358373,11.9749453
1560,1983.0,4560148135,46.7362215,11.9747013
1561,1983.0,4560148137,46.7362013,11.9736981
1562,2010.0,4560148138,46.7363024,11.9724643
1563,2083.0,4560148139,46.736637,11.9687387
1564,2083.0,4560148140,46.736954,11.9668402
1565,2157.0,4560148141,46.7373107,11.9645023
1566,2239.0,4560148142,46.7380182,11.9611432
1567,2274.0,4560148143,46.738188,11.9597465
1568,1983.0,4560148145,46.7369458,11.9736579
1569,2239.0,4560148411,46.739195,11.9606526
1570,2087.0,4560148556,46.7319362,11.9595395
1571,2087.0,4560148557,46.7319344,11.958995
1572,2087.0,4560148558,46.7319785,11.9585363
1573,2108.0,4560148559,46.7323868,11.9581925
1574,1798.0,4560148833,46.72037,11.964444
1575,1798.0,4560148834,46.7200026,11.9643285
1576,1798.0,4560148858,46.7199338,11.9642418
1577,1474.0,4560149123,46.7109896,11.9512977
1578,1474.0,4560149124,46.7110355,11.9505923
1579,1474.0,4560149125,46.7110374,11.9505923
1580,1474.0,4560149126,46.7109969,11.9506754
1581,1474.0,4560149129,46.7123496,11.9505521
1582,1853.0,4562421009,46.7513616,11.9543392
1583,1768.0,4562421010,46.7525157,11.9562087
1584,1768.0,4562421011,46.7523117,11.9556427
1585,990.0,4562520922,46.7689185,11.9424203
1586,2042.0,4609934996,46.7369386,11.97038
1587,2072.0,4652889241,46.7319429,11.9608185
1588,2072.0,4652889242,46.7320192,11.9611108
1589,1022.0,4668226494,46.7687311,11.9422446
1590,1022.0,4668226495,46.768326,11.9425692
1591,1022.0,4668226496,46.7675967,11.9427489
1592,1022.0,4668226497,46.7673615,11.9427194
1593,1022.0,4668226498,46.7673082,11.942486
1594,990.0,4668226499,46.7688643,11.9418597
1595,990.0,4668226500,46.7689672,11.9420716
1596,2274.0,4671940930,46.739286,11.959509
1597,2274.0,4671940933,46.7389908,11.9593963
1598,2239.0,4671940934,46.7388627,11.9618922
1599,2239.0,4671940935,46.7391494,11.9619094
1600,2158.0,4671940936,46.738756,11.9646286
1601,2158.0,4671940937,46.7386681,11.9657286
1602,2143.0,4776431808,46.74324,11.9674043
1603,2226.0,4901578506,46.7354955,11.9571228
1604,2267.0,4901578507,46.7379179,11.9576827
1605,2267.0,4901578508,46.7376,11.9577755
1606,2226.0,4901578509,46.7372453,11.9579357
1607,2226.0,4901578510,46.736747,11.9578372
1608,2226.0,4901578511,46.7362317,11.9576523
1609,2226.0,4901578512,46.7356893,11.957506
1610,2177.0,4901578513,46.7350239,11.9576169
1611,2177.0,4901578514,46.7346184,11.9578864
1612,2161.0,4901578515,46.7339511,11.9583794
1613,2087.0,4901578516,46.7332162,11.9592791
1614,2087.0,4901578517,46.7328251,11.9599169
1615,2087.0,4901578518,46.7314897,11.9603177
1616,2116.0,4901580024,46.7341805,11.9637085
1617,1850.0,4901585548,46.7285963,11.9673527
1618,1850.0,4901585549,46.7286531,11.9675488
1619,1847.0,4901585550,46.7289857,11.9696532
1620,1850.0,4901585551,46.7287356,11.9678353
1621,1850.0,4901585552,46.7286864,11.9677148
1622,1847.0,4901585553,46.7289581,11.96939
1623,1847.0,4901585554,46.7288749,11.9689885
1624,1850.0,4901585555,46.7287775,11.9686759
1625,1850.0,4901585556,46.72872,11.9678906
1626,1850.0,4901585557,46.7287452,11.9683796
1627,1850.0,4901585558,46.7287248,11.9677742
1628,1850.0,4901585559,46.7286788,11.9675499
1629,1850.0,4901601410,46.728745,11.9679132
1630,1850.0,4901601412,46.7277681,11.9681488
1631,1779.0,4901601413,46.7244581,11.9670956
1632,1773.0,4901601414,46.7240696,11.965586
1633,1773.0,4901601415,46.7241087,11.9662172
1634,1779.0,4901601416,46.7248881,11.967027
1635,1779.0,4901601417,46.7243216,11.9668606
1636,1833.0,4901611434,46.725305,11.966874
1637,1784.0,4901611435,46.7262439,11.9663909
1638,1854.0,4901611436,46.727739,11.9665415
1639,1854.0,4901611437,46.7276242,11.9663266
1640,1854.0,4901611438,46.727477,11.9661398
1641,1854.0,4901611439,46.7272785,11.9659343
1642,1784.0,4901611440,46.7270544,11.9657335
1643,1784.0,4901611441,46.7269008,11.9655794
1644,1784.0,4901611442,46.7267919,11.9653085
1645,1784.0,4901611443,46.7265807,11.9649349
1646,1784.0,4901611444,46.726347,11.9647715
1647,1778.0,4901611445,46.7261293,11.9644493
1648,1778.0,4901611446,46.7259852,11.9642298
1649,1778.0,4901611447,46.7256364,11.9641061
1650,1778.0,4901611448,46.725497,11.9640137
1651,1778.0,4901611449,46.7253703,11.9636933
1652,1778.0,4901611450,46.7270073,11.964506
1653,1854.0,4901611451,46.7272035,11.9648949
1654,1784.0,4901611452,46.7270387,11.9648394
1655,1784.0,4901611453,46.7268529,11.9648025
1656,1784.0,4901611454,46.7266248,11.9647901
1657,1784.0,4901611455,46.7263883,11.96471
1658,1748.0,4901633400,46.7238709,11.9635426
1659,1748.0,4901633401,46.7229963,11.9637933
1660,1742.0,4901633402,46.7228893,11.9633764
1661,1742.0,4901633403,46.7223973,11.963984
1662,1742.0,4901633404,46.7223463,11.9637202
1663,1742.0,4901633405,46.7224448,11.9639061
1664,1742.0,4901633406,46.7225267,11.9639303
1665,1742.0,4901633407,46.7229049,11.9636086
1666,1758.0,4901633408,46.7226915,11.9647296
1667,1742.0,4901633409,46.7225131,11.9644556
1668,1742.0,4901633410,46.722768,11.9643137
1669,1742.0,4901633411,46.7228724,11.9636044
1670,1742.0,4901633412,46.7228923,11.9637471
1671,1742.0,4901633413,46.7228335,11.9641321
1672,2001.0,4901633414,46.7165067,11.9692721
1673,2001.0,4901633415,46.7163493,11.9697915
1674,1911.0,4901633416,46.7181828,11.967516
1675,2001.0,4901633417,46.7164808,11.9699961
1676,1946.0,4901633418,46.7169489,11.9699129
1677,1946.0,4901633419,46.7173177,11.9696109
1678,1946.0,4901633921,46.7178827,11.9690467
1679,1911.0,4901633922,46.7182916,11.9685479
1680,1842.0,4901633923,46.718823,11.9679732
1681,1842.0,4901633924,46.7193804,11.9671926
1682,1817.0,4901633925,46.7201608,11.9665747
1683,1758.0,4901633926,46.7211537,11.9656391
1684,1758.0,4901633927,46.7217279,11.9652293
1685,1758.0,4901633928,46.7223682,11.9649322
1686,1798.0,4901641181,46.7191717,11.9636714
1687,1798.0,4901641182,46.7191973,11.9630832
1688,1807.0,4901641183,46.7185659,11.9628257
1689,1798.0,4901641184,46.7192933,11.963371
1690,1798.0,4901641185,46.7192114,11.9634936
1691,1798.0,4901641186,46.7189782,11.9627574
1692,1807.0,4901641187,46.7187208,11.9627169
1693,1798.0,4901641188,46.718823,11.9631034
1694,1798.0,4901641189,46.7190274,11.9634148
1695,1883.0,4901641190,46.7187036,11.9647065
1696,1798.0,4901641192,46.7188379,11.9638159
1697,1798.0,4901641193,46.7189735,11.9639198
1698,1807.0,4901641194,46.7187487,11.9644132
1699,1685.0,4901659611,46.7215094,11.9599593
1700,2001.0,4901659614,46.7163896,11.9690225
1701,1946.0,4901659615,46.7178045,11.9694829
1702,1946.0,4901659616,46.7178252,11.9692487
1703,1946.0,4901659617,46.7175536,11.9694607
1704,2274.0,4901660329,46.7379116,11.9599403
1705,2274.0,4901660330,46.7379991,11.9584433
1706,2267.0,4901660331,46.7379199,11.9582927
1707,2274.0,4901660332,46.7376366,11.9586818
1708,2274.0,4903865246,46.7379449,11.9588066
1709,2211.0,4903865247,46.7374919,11.9598191
1710,2087.0,4903865248,46.7325533,11.9600799
1711,2087.0,4903865249,46.732207,11.9602267
1712,1850.0,5020516766,46.7285936,11.967232
1713,1862.0,5420837782,46.7487822,11.9416811
1714,1862.0,5420837783,46.7483521,11.9418072
1715,1871.0,5420837784,46.7480066,11.941378
1716,1966.0,5420837785,46.7477787,11.9414853
1717,1979.0,5420837786,46.7468156,11.9427513
1718,1871.0,5420837787,46.7481426,11.9414585
1719,1966.0,5420837788,46.7478974,11.9413948
1720,1871.0,5420837789,46.7480801,11.9413941
1721,1871.0,5420837790,46.7482161,11.9415818
1722,1862.0,5420837791,46.7484514,11.9418501
1723,1862.0,5420837792,46.7486186,11.941783
1724,1862.0,5420837793,46.7485323,11.9418326
1725,1862.0,5420841145,46.7483999,11.9418474
1726,1862.0,5420841146,46.7484937,11.941844
1727,1871.0,5420841147,46.7495026,11.9411105
1728,1871.0,5420841148,46.7493762,11.9412809
1729,1871.0,5420841149,46.7493131,11.9413715
1730,1185.0,282865093,46.7449889,12.0097179
1731,1680.0,282865094,46.7433392,11.9901255
1732,2274.0,283551172,46.7379001,11.9584703
1733,2072.0,283551174,46.73208,11.9615861
1734,1156.0,283553882,46.7466875,12.0105322
1735,2078.0,283553888,46.743553,11.9726018
1736,2274.0,283553892,46.7393443,11.9596764
1737,1668.0,283553894,46.7442979,11.9907268
1738,2078.0,283553897,46.7430667,11.9717283
1739,960.0,320974326,46.7722045,11.9420389
1740,2267.0,320974327,46.739359,11.9574545
1741,953.0,320974329,46.7726959,11.9398903
1742,1128.0,320974330,46.7637607,11.9431692
1743,953.0,321223196,46.771945,11.9410267
1744,2267.0,321223197,46.7394451,11.9572226
1745,2047.0,325689514,46.7418226,11.974913
1746,2274.0,325689515,46.7392555,11.9598406
1747,1983.0,325695607,46.736579,11.9729532
1748,2274.0,325695608,46.7383882,11.9592804
1749,1748.0,325696901,46.7247924,11.9640979
1750,2267.0,325696908,46.7375862,11.9572527
1751,1634.0,325704607,46.7521124,11.9929243
1752,2267.0,343759536,46.7393873,11.9580116
